date,water_m3_day
1966-12-15,255796508.995200
1966-12-16,256277674.310400
1966-12-17,256732677.446400
1966-12-18,257163605.481600
1966-12-19,257572580.140800
1966-12-20,257961755.116800
1966-12-21,258333318.230400
1966-12-22,258689490.566400
1966-12-23,259032525.782400
1966-12-24,259364710.972800
1966-12-25,259688366.064000
1966-12-26,260005844.160000
1966-12-27,260319530.419200
1966-12-28,260631843.436800
1966-12-29,260945233.948800
1966-12-30,261262185.264000
1966-12-31,261585214.214400
1967-01-01,264290176.598400
1967-01-02,264620242.569600
1967-01-03,264942808.934400
1967-01-04,265259852.265600
1967-01-05,265573376.438400
1967-01-06,265885410.124800
1967-01-07,266198001.868800
1967-01-08,266513219.654400
1967-01-09,266833143.993600
1967-01-10,267159867.321600
1967-01-11,267495487.948800
1967-01-12,267842107.641600
1967-01-13,268201826.179200
1967-01-14,268576737.724800
1967-01-15,268968926.160000
1967-01-16,269459454.211200
1967-01-17,270121122.777600
1967-01-18,270943573.363200
1967-01-19,271916389.324800
1967-01-20,273029090.256000
1967-01-21,274271129.740800
1967-01-22,275631889.478400
1967-01-23,277100678.592000
1967-01-24,278666730.000000
1967-01-25,280319200.070400
1967-01-26,282047166.806400
1967-01-27,283839631.315200
1967-01-28,285685516.512000
1967-01-29,287573669.107200
1967-01-30,289492862.716800
1967-01-31,291431799.072000
1967-02-01,293379111.216000
1967-02-02,295323368.947200
1967-02-03,297253082.102400
1967-02-04,299156705.913600
1967-02-05,301022648.524800
1967-02-06,302839275.571200
1967-02-07,304594919.424000
1967-02-08,306277885.843200
1967-02-09,307876463.481600
1967-02-10,309378933.648000
1967-02-11,310773579.120000
1967-02-12,312048695.808000
1967-02-13,313192603.987200
1967-02-14,314193660.739200
1967-02-15,315040272.480000
1967-02-16,315736415.683200
1967-02-17,316299051.878400
1967-02-18,316736204.515200
1967-02-19,317056010.486400
1967-02-20,317266701.984000
1967-02-21,317376590.169600
1967-02-22,317394050.486400
1967-02-23,317327504.515200
1967-02-24,317185409.001600
1967-02-25,316976239.008000
1967-02-26,316708476.854400
1967-02-27,316390597.862400
1967-02-28,316031060.073600
1967-03-01,315638292.240000
1967-03-02,315220683.196800
1967-03-03,314786572.876800
1967-03-04,314344242.460800
1967-03-05,313901906.774400
1967-03-06,313467705.907200
1967-03-07,313049697.868800
1967-03-08,312655853.750400
1967-03-09,312294050.294400
1967-03-10,311972064.969600
1967-03-11,311697574.329600
1967-03-12,311478146.841600
1967-03-13,311321241.504000
1967-03-14,311234206.204800
1967-03-15,311224275.388800
1967-03-16,311187274.416000
1967-03-17,311019077.116800
1967-03-18,310726607.846400
1967-03-19,310316514.998400
1967-03-20,309795311.145600
1967-03-21,309169504.627200
1967-03-22,308445716.793600
1967-03-23,307630788.537600
1967-03-24,306731875.507200
1967-03-25,305756531.913600
1967-03-26,304712781.292800
1967-03-27,303609177.936000
1967-03-28,302454854.755200
1967-03-29,301259559.744000
1967-03-30,300033683.193600
1967-03-31,298788269.616000
1967-04-01,297535021.718400
1967-04-02,296286288.652800
1967-04-03,295055047.612800
1967-04-04,293854869.532800
1967-04-05,292699875.628800
1967-04-06,291604681.756800
1967-04-07,290584329.897600
1967-04-08,289654211.088000
1967-04-09,288829973.145600
1967-04-10,288127419.580800
1967-04-11,287562394.944000
1967-04-12,287150660.150400
1967-04-13,286907756.054400
1967-04-14,286848852.768000
1967-04-15,286988592.153600
1967-04-16,287209093.680000
1967-04-17,287386488.086400
1967-04-18,287525837.376000
1967-04-19,287632069.545600
1967-04-20,287709971.673600
1967-04-21,287764187.414400
1967-04-22,287799210.259200
1967-04-23,287819382.672000
1967-04-24,287828893.497600
1967-04-25,287831776.147200
1967-04-26,287831909.030400
1967-04-27,287833017.369600
1967-04-28,287838673.200000
1967-04-29,287852299.257600
1967-04-30,287877172.694400
1967-05-01,287916429.744000
1967-05-02,287973070.300800
1967-05-03,288049965.955200
1967-05-04,288149866.732800
1967-05-05,288275410.080000
1967-05-06,288429129.763200
1967-05-07,288613466.409600
1967-05-08,288830778.998400
1967-05-09,289083357.648000
1967-05-10,289373435.798400
1967-05-11,289703204.899200
1967-05-12,290074830.825600
1967-05-13,290490467.529600
1967-05-14,290952276.480000
1967-05-15,291462442.992000
1967-05-16,292201579.008000
1967-05-17,293331257.280000
1967-05-18,294825743.308800
1967-05-19,296659995.350400
1967-05-20,298809527.472000
1967-05-21,301250279.952000
1967-05-22,303958502.726400
1967-05-23,306910646.524800
1967-05-24,310083265.843200
1967-05-25,313452930.816000
1967-05-26,316996149.715200
1967-05-27,320689302.163200
1967-05-28,324508580.640000
1967-05-29,328429943.913600
1967-05-30,332429079.888000
1967-05-31,336481378.128000
1967-06-01,340561913.356800
1967-06-02,344645438.371200
1967-06-03,348706386.979200
1967-06-04,352718887.564800
1967-06-05,356656786.675200
1967-06-06,360493682.457600
1967-06-07,364202967.168000
1967-06-08,367757883.158400
1967-06-09,371131584.134400
1967-06-10,374297210.841600
1967-06-11,377227974.009600
1967-06-12,379897249.392000
1967-06-13,382278680.582400
1967-06-14,384346294.617600
1967-06-15,386074625.788800
1967-06-16,387491175.475200
1967-06-17,388644590.246400
1967-06-18,389541950.755200
1967-06-19,390190859.337600
1967-06-20,390599468.179200
1967-06-21,390776508.777600
1967-06-22,390731312.592000
1967-06-23,390473827.113600
1967-06-24,390014631.504000
1967-06-25,389364941.952000
1967-06-26,388536618.067200
1967-06-27,387542159.769600
1967-06-28,386394703.142400
1967-06-29,385108011.273600
1967-06-30,383696458.185600
1967-07-01,382175010.950400
1967-07-02,380559205.497600
1967-07-03,378865120.176000
1967-07-04,377109340.502400
1967-07-05,375308925.292800
1967-07-06,373481362.339200
1967-07-07,371644523.222400
1967-07-08,369816612.940800
1967-07-09,368016114.268800
1967-07-10,366261727.536000
1967-07-11,364572307.555200
1967-07-12,362966793.552000
1967-07-13,361464135.811200
1967-07-14,360083218.694400
1967-07-15,358842777.264000
1967-07-16,357591896.812800
1967-07-17,356175808.070400
1967-07-18,354607321.564800
1967-07-19,352899277.459200
1967-07-20,351064544.601600
1967-07-21,349116018.105600
1967-07-22,347066619.264000
1967-07-23,344929294.425600
1967-07-24,342717012.489600
1967-07-25,340442763.696000
1967-07-26,338119559.020800
1967-07-27,335760425.596800
1967-07-28,333378407.577600
1967-07-29,330986562.422400
1967-07-30,328597957.872000
1967-07-31,326225671.084800
1967-08-01,323882784.835200
1967-08-02,321582385.353600
1967-08-03,319337558.352000
1967-08-04,317161387.468800
1967-08-05,315066950.208000
1967-08-06,313067313.705600
1967-08-07,311175533.260800
1967-08-08,309404646.720000
1967-08-09,307767671.884800
1967-08-10,306277601.500800
1967-08-11,304947400.665600
1967-08-12,303790000.521600
1967-08-13,302818296.355200
1967-08-14,302045140.598400
1967-08-15,301483339.977600
1967-08-16,301044582.201600
1967-08-17,300630436.588800
1967-08-18,300238449.984000
1967-08-19,299866111.084800
1967-08-20,299510856.403200
1967-08-21,299170073.376000
1967-08-22,298841106.067200
1967-08-23,298521258.796800
1967-08-24,298207799.683200
1967-08-25,297897966.172800
1967-08-26,297588968.236800
1967-08-27,297277992.691200
1967-08-28,296962206.825600
1967-08-29,296638761.513600
1967-08-30,296304797.433600
1967-08-31,295957445.414400
1967-09-01,295593832.224000
1967-09-02,295211083.420800
1967-09-03,294806327.241600
1967-09-04,294376696.329600
1967-09-05,293919333.609600
1967-09-06,293431392.547200
1967-09-07,292910042.678400
1967-09-08,292352471.337600
1967-09-09,291755886.336000
1967-09-10,291117520.281600
1967-09-11,290434631.356800
1967-09-12,289704508.070400
1967-09-13,288924469.776000
1967-09-14,288091870.819200
1967-09-15,287204102.524800
1967-09-16,286251838.272000
1967-09-17,285230804.630400
1967-09-18,284145917.155200
1967-09-19,283001990.054400
1967-09-20,281803753.296000
1967-09-21,280555865.740800
1967-09-22,279262928.102400
1967-09-23,277929495.043200
1967-09-24,276560085.542400
1967-09-25,275159193.696000
1967-09-26,273731296.406400
1967-09-27,272280861.244800
1967-09-28,270812352.844800
1967-09-29,269330239.814400
1967-09-30,267838996.204800
1967-10-01,266343107.990400
1967-10-02,264847072.723200
1967-10-03,263355402.297600
1967-10-04,261872623.123200
1967-10-05,260403273.100800
1967-10-06,258951902.659200
1967-10-07,257523068.793600
1967-10-08,256121332.041600
1967-10-09,254751251.904000
1967-10-10,253417379.068800
1967-10-11,252124249.017600
1967-10-12,250876372.780800
1967-10-13,249678227.520000
1967-10-14,248534247.110400
1967-10-15,247448807.625600
1967-10-16,246448955.203200
1967-10-17,245550435.897600
1967-10-18,244740739.766400
1967-10-19,244007622.201600
1967-10-20,243339231.369600
1967-10-21,242724226.579200
1967-10-22,242151881.529600
1967-10-23,241612175.116800
1967-10-24,241095869.539200
1967-10-25,240594575.702400
1967-10-26,240100804.195200
1967-10-27,239608004.860800
1967-10-28,239110592.803200
1967-10-29,238603961.779200
1967-10-30,238084483.420800
1967-10-31,237549495.830400
1967-11-01,236997276.364800
1967-11-02,236427003.446400
1967-11-03,235838705.155200
1967-11-04,235233194.256000
1967-11-05,234611990.524800
1967-11-06,233977229.596800
1967-11-07,233331560.755200
1967-11-08,232678029.168000
1967-11-09,232019946.720000
1967-11-10,231360749.798400
1967-11-11,230703843.513600
1967-11-12,230052433.910400
1967-11-13,229409345.404800
1967-11-14,228776827.766400
1967-11-15,228156348.412800
1967-11-16,227557281.398400
1967-11-17,226989600.739200
1967-11-18,226454801.673600
1967-11-19,225954195.148800
1967-11-20,225488930.976000
1967-11-21,225060020.294400
1967-11-22,224668358.121600
1967-11-23,224314742.620800
1967-11-24,223999895.836800
1967-11-25,223724482.185600
1967-11-26,223489125.734400
1967-11-27,223294428.604800
1967-11-28,223140985.228800
1967-11-29,223029399.110400
1967-11-30,222960295.699200
1967-12-01,222934335.350400
1967-12-02,222952227.062400
1967-12-03,223014739.104000
1967-12-04,223122708.604800
1967-12-05,223277051.923200
1967-12-06,223478773.113600
1967-12-07,223728971.443200
1967-12-08,224028847.785600
1967-12-09,224379710.236800
1967-12-10,224782979.385600
1967-12-11,225240192.288000
1967-12-12,225753005.145600
1967-12-13,226323194.169600
1967-12-14,226952659.036800
1967-12-15,227643420.816000
1967-12-16,228383884.886400
1967-12-17,229160174.544000
1967-12-18,229970966.054400
1967-12-19,230814915.033600
1967-12-20,231690657.657600
1967-12-21,232596810.748800
1967-12-22,233531970.652800
1967-12-23,234494714.707200
1967-12-24,235483600.723200
1967-12-25,236497166.380800
1967-12-26,237533930.438400
1967-12-27,238592391.868800
1967-12-28,239671030.550400
1967-12-29,240768306.748800
1967-12-30,241882661.203200
1967-12-31,243012516.076800
1968-01-01,246267942.537600
1968-01-02,247419500.918400
1968-01-03,248562543.715200
1968-01-04,249694592.630400
1968-01-05,250813142.150400
1968-01-06,251915661.619200
1968-01-07,252999596.620800
1968-01-08,254062370.016000
1968-01-09,255101384.880000
1968-01-10,256114023.984000
1968-01-11,257097653.942400
1968-01-12,258049625.472000
1968-01-13,258967274.947200
1968-01-14,259847929.238400
1968-01-15,260688904.934400
1968-01-16,261518707.382400
1968-01-17,262367240.832000
1968-01-18,263233916.553600
1968-01-19,264118149.100800
1968-01-20,265019356.483200
1968-01-21,265936960.944000
1968-01-22,266870388.009600
1968-01-23,267819066.921600
1968-01-24,268782429.859200
1968-01-25,269759912.284800
1968-01-26,270750952.166400
1968-01-27,271754988.940800
1968-01-28,272771464.118400
1968-01-29,273799818.604800
1968-01-30,274839493.392000
1968-01-31,275889928.435200
1968-02-01,276950561.184000
1968-02-02,278020825.372800
1968-02-03,279100149.379200
1968-02-04,280187956.396800
1968-02-05,281283661.065600
1968-02-06,282386668.867200
1968-02-07,283496374.828800
1968-02-08,284612160.153600
1968-02-09,285733392.739200
1968-02-10,286859422.252800
1968-02-11,287989581.081600
1968-02-12,289123179.580800
1968-02-13,290259505.814400
1968-02-14,291397821.062400
1968-02-15,292537359.561600
1968-02-16,293809970.476800
1968-02-17,295333564.060800
1968-02-18,297086238.604800
1968-02-19,299045863.612800
1968-02-20,301190134.665600
1968-02-21,303496622.064000
1968-02-22,305942820.076800
1968-02-23,308506192.214400
1968-02-24,311164213.737600
1968-02-25,313894411.574400
1968-02-26,316674403.459200
1968-02-27,319481931.110400
1968-02-28,322294894.012800
1968-02-29,325091379.657600
1968-03-01,327849689.376000
1968-03-02,330548364.777600
1968-03-03,333166209.523200
1968-03-04,335682308.073600
1968-03-05,338076044.265600
1968-03-06,340327114.617600
1968-03-07,342415540.771200
1968-03-08,344321679.081600
1968-03-09,346026226.665600
1968-03-10,347510226.412800
1968-03-11,348755068.108800
1968-03-12,349742487.484800
1968-03-13,350454563.539200
1968-03-14,350873710.588800
1968-03-15,350836324.790400
1968-03-16,350358581.952000
1968-03-17,349621637.385600
1968-03-18,348644784.902400
1968-03-19,347447434.348800
1968-03-20,346049095.708800
1968-03-21,344469364.416000
1968-03-22,342727905.715200
1968-03-23,340844442.307200
1968-03-24,338838742.339200
1968-03-25,336730605.235200
1968-03-26,334539852.624000
1968-03-27,332286316.416000
1968-03-28,329989829.558400
1968-03-29,327670218.259200
1968-03-30,325347291.532800
1968-03-31,323040835.670400
1968-04-01,320770606.896000
1968-04-02,318556324.800000
1968-04-03,316417669.315200
1968-04-04,314374273.459200
1968-04-05,312445722.297600
1968-04-06,310651548.278400
1968-04-07,309011230.281600
1968-04-08,307544191.632000
1968-04-09,306269799.753600
1968-04-10,305207366.688000
1968-04-11,304376149.612800
1968-04-12,303795352.742400
1968-04-13,303484129.056000
1968-04-14,303461585.395200
1968-04-15,303579372.614400
1968-04-16,303653280.816000
1968-04-17,303663222.864000
1968-04-18,303613989.206400
1968-04-19,303510398.371200
1968-04-20,303357294.115200
1968-04-21,303159540.931200
1968-04-22,302922021.974400
1968-04-23,302649635.174400
1968-04-24,302347292.112000
1968-04-25,302019914.736000
1968-04-26,301672435.622400
1968-04-27,301309795.641600
1968-04-28,300936944.217600
1968-04-29,300558838.982400
1968-04-30,300180445.430400
1968-05-01,299806739.251200
1968-05-02,299442705.552000
1968-05-03,299093341.795200
1968-05-04,298763659.958400
1968-05-05,298458687.312000
1968-05-06,298183472.035200
1968-05-07,297943083.907200
1968-05-08,297742619.836800
1968-05-09,297587206.886400
1968-05-10,297482008.233600
1968-05-11,297432226.627200
1968-05-12,297443111.558400
1968-05-13,297519963.753600
1968-05-14,297668142.172800
1968-05-15,298091016.000000
1968-05-16,298940599.814400
1968-05-17,300157829.107200
1968-05-18,301713688.857600
1968-05-19,303578815.334400
1968-05-20,305723626.819200
1968-05-21,308118447.849600
1968-05-22,310733625.427200
1968-05-23,313539637.276800
1968-05-24,316507191.897600
1968-05-25,319607320.924800
1968-05-26,322811465.443200
1968-05-27,326091551.068800
1968-05-28,329420058.278400
1968-05-29,332770084.272000
1968-05-30,336115395.590400
1968-05-31,339430473.648000
1968-06-01,342690554.476800
1968-06-02,345871656.979200
1968-06-03,348950606.601600
1968-06-04,351905048.985600
1968-06-05,354713458.521600
1968-06-06,357355134.028800
1968-06-07,359810193.830400
1968-06-08,362059555.968000
1968-06-09,364084915.824000
1968-06-10,365868712.512000
1968-06-11,367394089.910400
1968-06-12,368644848.019200
1968-06-13,369605387.664000
1968-06-14,370260646.646400
1968-06-15,370749502.166400
1968-06-16,371124666.864000
1968-06-17,371295882.806400
1968-06-18,371270332.771200
1968-06-19,371055539.347200
1968-06-20,370659396.297600
1968-06-21,370090194.048000
1968-06-22,369356638.867200
1968-06-23,368467873.084800
1968-06-24,367433486.928000
1968-06-25,366263526.556800
1968-06-26,364968499.939200
1968-06-27,363559377.801600
1968-06-28,362047588.963200
1968-06-29,360445012.732800
1968-06-30,358763968.022400
1968-07-01,357017195.980800
1968-07-02,355217840.467200
1968-07-03,353379423.945600
1968-07-04,351515817.849600
1968-07-05,349641210.528000
1968-07-06,347770070.438400
1968-07-07,345917105.020800
1968-07-08,344097214.646400
1968-07-09,342325443.801600
1968-07-10,340616928.556800
1968-07-11,338986836.604800
1968-07-12,337450306.867200
1968-07-13,336022382.534400
1968-07-14,334717942.377600
1968-07-15,333602772.393600
1968-07-16,332612617.852800
1968-07-17,331622330.169600
1968-07-18,330632933.011200
1968-07-19,329645466.028800
1968-07-20,328660982.611200
1968-07-21,327680552.476800
1968-07-22,326705258.131200
1968-07-23,325736197.027200
1968-07-24,324774478.972800
1968-07-25,323821225.958400
1968-07-26,322877572.070400
1968-07-27,321944661.244800
1968-07-28,321023647.267200
1968-07-29,320115692.044800
1968-07-30,319221964.396800
1968-07-31,318343638.585600
1968-08-01,317481892.588800
1968-08-02,316637907.753600
1968-08-03,315812865.081600
1968-08-04,315007944.796800
1968-08-05,314224324.358400
1968-08-06,313463175.436800
1968-08-07,312725663.136000
1968-08-08,312012942.192000
1968-08-09,311326156.108800
1968-08-10,310666433.356800
1968-08-11,310034885.990400
1968-08-12,309432605.846400
1968-08-13,308860662.729600
1968-08-14,308320100.697600
